Geneset	Score	Score Type	Method	Validation Split	Geneset Collection	Network
ABNORMAL_HEART_WEIGHT	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_HEART_WEIGHT	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_HEARTBEAT	1.078942	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_HEARTBEAT	0.669259	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_HEARTBEAT	0.515183	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_HEARTBEAT	0.60317	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_HEARTBEAT	3.270529	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_HEARTBEAT	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_HEMOGLOBIN_CONTENT	0.015046	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_HEMOGLOBIN_CONTENT	0.604501	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_HEMOGLOBIN_CONTENT	0.527289	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_HEMOGLOBIN_CONTENT	0.660866	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_HEMOGLOBIN_CONTENT	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_HEMOGLOBIN_CONTENT	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_HINDLIMB_ZEUGOPOD_MORPHOLOGY	-0.014911	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_HINDLIMB_ZEUGOPOD_MORPHOLOGY	0.562726	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_HINDLIMB_ZEUGOPOD_MORPHOLOGY	0.449026	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_HINDLIMB_ZEUGOPOD_MORPHOLOGY	0.645632	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_HINDLIMB_ZEUGOPOD_MORPHOLOGY	1.305045	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_HINDLIMB_ZEUGOPOD_MORPHOLOGY	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_IMPULSE_CONDUCTING_SYSTEM_CONDUCTION	0.084075	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_IMPULSE_CONDUCTING_SYSTEM_CONDUCTION	0.136174	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_IMPULSE_CONDUCTING_SYSTEM_CONDUCTION	0.510428	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_IMPULSE_CONDUCTING_SYSTEM_CONDUCTION	0.539635	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_IMPULSE_CONDUCTING_SYSTEM_CONDUCTION	1.544321	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_IMPULSE_CONDUCTING_SYSTEM_CONDUCTION	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_LENS_MORPHOLOGY	0.254924	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_LENS_MORPHOLOGY	0.112355	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_LENS_MORPHOLOGY	0.478941	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_LENS_MORPHOLOGY	0.511805	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_LENS_MORPHOLOGY	1.030963	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_LENS_MORPHOLOGY	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_LIMBIC_SYSTEM_MORPHOLOGY	-0.108491	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_LIMBIC_SYSTEM_MORPHOLOGY	0.903067	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_LIMBIC_SYSTEM_MORPHOLOGY	0.478235	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_LIMBIC_SYSTEM_MORPHOLOGY	0.484631	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_LIMBIC_SYSTEM_MORPHOLOGY	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_LIMBIC_SYSTEM_MORPHOLOGY	2.83547	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_LITTER_SIZE	0.920205	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_LITTER_SIZE	0.225706	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_LITTER_SIZE	0.587103	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_LITTER_SIZE	0.498845	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_LITTER_SIZE	1.590887	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_LITTER_SIZE	0.170849	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MALE_GERM_CELL_APOPTOSIS	0.966447	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MALE_GERM_CELL_APOPTOSIS	0.664944	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MALE_GERM_CELL_APOPTOSIS	0.675853	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MALE_GERM_CELL_APOPTOSIS	0.543887	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MALE_GERM_CELL_APOPTOSIS	2.292181	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MALE_GERM_CELL_APOPTOSIS	2.775891	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MATURE_B_CELL_NUMBER	1.221926	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MATURE_B_CELL_NUMBER	1.031911	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MATURE_B_CELL_NUMBER	0.661133	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MATURE_B_CELL_NUMBER	0.707473	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MATURE_B_CELL_NUMBER	2.564905	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MATURE_B_CELL_NUMBER	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MEAN_CORPUSCULAR_HEMOGLOBIN	-0.300822	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MEAN_CORPUSCULAR_HEMOGLOBIN	0.146445	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MEAN_CORPUSCULAR_HEMOGLOBIN	0.445643	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MEAN_CORPUSCULAR_HEMOGLOBIN	0.525462	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MEAN_CORPUSCULAR_HEMOGLOBIN	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MEAN_CORPUSCULAR_HEMOGLOBIN	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MEAN_CORPUSCULAR_VOLUME	0.068837	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MEAN_CORPUSCULAR_VOLUME	0.135299	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MEAN_CORPUSCULAR_VOLUME	0.526931	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MEAN_CORPUSCULAR_VOLUME	0.558432	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MEAN_CORPUSCULAR_VOLUME	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MEAN_CORPUSCULAR_VOLUME	0.135435	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MEIOSIS	0.97397	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MEIOSIS	1.78982	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MEIOSIS	0.560822	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MEIOSIS	0.663229	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MEIOSIS	2.294253	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MEIOSIS	3.161482	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MITOCHONDRIAL_PHYSIOLOGY	1.270333	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MITOCHONDRIAL_PHYSIOLOGY	2.166168	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MITOCHONDRIAL_PHYSIOLOGY	0.671335	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MITOCHONDRIAL_PHYSIOLOGY	0.735183	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MITOCHONDRIAL_PHYSIOLOGY	2.760812	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MITOCHONDRIAL_PHYSIOLOGY	3.012367	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MONOCYTE_MORPHOLOGY	-0.451478	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MONOCYTE_MORPHOLOGY	-0.034578	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MONOCYTE_MORPHOLOGY	0.380497	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MONOCYTE_MORPHOLOGY	0.475401	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MONOCYTE_MORPHOLOGY	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MONOCYTE_MORPHOLOGY	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MUSCLE_CONTRACTILITY	0.534684	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MUSCLE_CONTRACTILITY	0.7686	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MUSCLE_CONTRACTILITY	0.597471	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MUSCLE_CONTRACTILITY	0.614794	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_MUSCLE_CONTRACTILITY	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_MUSCLE_CONTRACTILITY	1.932524	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_NERVOUS_SYSTEM_ELECTROPHYSIOLOGY	1.929021	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_NERVOUS_SYSTEM_ELECTROPHYSIOLOGY	2.290232	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_NERVOUS_SYSTEM_ELECTROPHYSIOLOGY	0.638889	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_NERVOUS_SYSTEM_ELECTROPHYSIOLOGY	0.714326	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_NERVOUS_SYSTEM_ELECTROPHYSIOLOGY	3.834439	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_NERVOUS_SYSTEM_ELECTROPHYSIOLOGY	3.08761	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_NEUTROPHIL_MORPHOLOGY	0.034404	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_NEUTROPHIL_MORPHOLOGY	0.143639	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_NEUTROPHIL_MORPHOLOGY	0.535093	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_NEUTROPHIL_MORPHOLOGY	0.480481	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_NEUTROPHIL_MORPHOLOGY	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_NEUTROPHIL_MORPHOLOGY	0.866908	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_PLATELET_MORPHOLOGY	-0.319735	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_PLATELET_MORPHOLOGY	1.27399	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_PLATELET_MORPHOLOGY	0.438569	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_PLATELET_MORPHOLOGY	0.610663	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_PLATELET_MORPHOLOGY	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_PLATELET_MORPHOLOGY	2.200039	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_PREPULSE_INHIBITION	0.220744	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_PREPULSE_INHIBITION	1.332689	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_PREPULSE_INHIBITION	0.5311	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_PREPULSE_INHIBITION	0.53934	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_PREPULSE_INHIBITION	0.977469	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_PREPULSE_INHIBITION	1.373126	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_PRESACRAL_VERTEBRAE_MORPHOLOGY	0.539561	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_PRESACRAL_VERTEBRAE_MORPHOLOGY	0.297625	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_PRESACRAL_VERTEBRAE_MORPHOLOGY	0.569792	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_PRESACRAL_VERTEBRAE_MORPHOLOGY	0.521755	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_PRESACRAL_VERTEBRAE_MORPHOLOGY	1.153474	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_PRESACRAL_VERTEBRAE_MORPHOLOGY	1.540346	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_RESPONSE_TO_NOVELTY	0.154899	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_RESPONSE_TO_NOVELTY	-0.032774	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_RESPONSE_TO_NOVELTY	0.534666	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_RESPONSE_TO_NOVELTY	0.490271	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_RESPONSE_TO_NOVELTY	0.719892	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_RESPONSE_TO_NOVELTY	0.764828	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_RETINAL_NEURONAL_LAYER_MORPHOLOGY	-0.435972	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_RETINAL_NEURONAL_LAYER_MORPHOLOGY	-0.121008	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_RETINAL_NEURONAL_LAYER_MORPHOLOGY	0.388112	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_RETINAL_NEURONAL_LAYER_MORPHOLOGY	0.422937	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_RETINAL_NEURONAL_LAYER_MORPHOLOGY	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_RETINAL_NEURONAL_LAYER_MORPHOLOGY	2.39708	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_SEIZURE_RESPONSE_TO_INDUCING_AGENT	0.01987	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_SEIZURE_RESPONSE_TO_INDUCING_AGENT	-0.034442	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_SEIZURE_RESPONSE_TO_INDUCING_AGENT	0.52891	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_SEIZURE_RESPONSE_TO_INDUCING_AGENT	0.470256	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_SEIZURE_RESPONSE_TO_INDUCING_AGENT	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_SEIZURE_RESPONSE_TO_INDUCING_AGENT	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_SEMINIFEROUS_TUBULE_MORPHOLOGY	0.046639	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_SEMINIFEROUS_TUBULE_MORPHOLOGY	-0.263476	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_SEMINIFEROUS_TUBULE_MORPHOLOGY	0.515299	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_SEMINIFEROUS_TUBULE_MORPHOLOGY	0.417914	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_SEMINIFEROUS_TUBULE_MORPHOLOGY	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_SEMINIFEROUS_TUBULE_MORPHOLOGY	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_SLEEP_BEHAVIOR	0.127168	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_SLEEP_BEHAVIOR	0.493354	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_SLEEP_BEHAVIOR	0.502305	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_SLEEP_BEHAVIOR	0.568427	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_SLEEP_BEHAVIOR	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_SLEEP_BEHAVIOR	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_SODIUM_ION_HOMEOSTASIS	0.638448	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_SODIUM_ION_HOMEOSTASIS	0.108237	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_SODIUM_ION_HOMEOSTASIS	0.490524	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_SODIUM_ION_HOMEOSTASIS	0.475796	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_SODIUM_ION_HOMEOSTASIS	1.057715	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_SODIUM_ION_HOMEOSTASIS	0.931982	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_SPERM_PHYSIOLOGY	0.91317	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_SPERM_PHYSIOLOGY	0.693156	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_SPERM_PHYSIOLOGY	0.544257	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_SPERM_PHYSIOLOGY	0.586338	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_SPERM_PHYSIOLOGY	-0.233878	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_SPERM_PHYSIOLOGY	1.022674	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_SPERMATID_MORPHOLOGY	0.488801	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_SPERMATID_MORPHOLOGY	0.218318	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_SPERMATID_MORPHOLOGY	0.538144	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_SPERMATID_MORPHOLOGY	0.544918	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_SPERMATID_MORPHOLOGY	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_SPERMATID_MORPHOLOGY	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_STARTLE_REFLEX	1.337315	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_STARTLE_REFLEX	1.187138	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_STARTLE_REFLEX	0.583592	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_STARTLE_REFLEX	0.545059	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_STARTLE_REFLEX	1.283015	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_STARTLE_REFLEX	1.711973	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_SYNAPSE_MORPHOLOGY	0.999161	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_SYNAPSE_MORPHOLOGY	3.303779	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_SYNAPSE_MORPHOLOGY	0.535418	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_SYNAPSE_MORPHOLOGY	0.702099	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_SYNAPSE_MORPHOLOGY	2.977469	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_SYNAPSE_MORPHOLOGY	4.08827	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_TESTIS_WEIGHT	1.568029	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_TESTIS_WEIGHT	1.288846	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_TESTIS_WEIGHT	0.615994	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_TESTIS_WEIGHT	0.596512	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_TESTIS_WEIGHT	2.611543	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_TESTIS_WEIGHT	2.422204	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_TOUCH_NOCICEPTION	0.090527	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_TOUCH_NOCICEPTION	0.68229	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_TOUCH_NOCICEPTION	0.490372	auROC	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_TOUCH_NOCICEPTION	0.562544	auROC	SL-E	5FCV	MGI	STRING-EXP
ABNORMAL_TOUCH_NOCICEPTION	0.832459	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABNORMAL_TOUCH_NOCICEPTION	1.383728	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ABSENT_GERM_CELLS	0.201647	auPRC	SL-E	Holdout	MGI	STRING-EXP
ABSENT_GERM_CELLS	0.527586	auPRC	SL-E	5FCV	MGI	STRING-EXP
ABSENT_GERM_CELLS	0.514547	auROC	SL-E	Holdout	MGI	STRING-EXP
ABSENT_GERM_CELLS	0.536129	auROC	SL-E	5FCV	MGI	STRING-EXP
ABSENT_GERM_CELLS	1.010395	P@TopK	SL-E	Holdout	MGI	STRING-EXP
ABSENT_GERM_CELLS	1.800103	P@TopK	SL-E	5FCV	MGI	STRING-EXP
ACUTE_LYMPHOCYTIC_LEUKEMIA	1.56297	auPRC	SL-E	Holdout	BeFree	STRING-EXP
ACUTE_LYMPHOCYTIC_LEUKEMIA	1.302009	auPRC	SL-E	5FCV	BeFree	STRING-EXP
ACUTE_LYMPHOCYTIC_LEUKEMIA	0.617813	auROC	SL-E	Holdout	BeFree	STRING-EXP
ACUTE_LYMPHOCYTIC_LEUKEMIA	0.709099	auROC	SL-E	5FCV	BeFree	STRING-EXP
ACUTE_LYMPHOCYTIC_LEUKEMIA	3.515217	P@TopK	SL-E	Holdout	BeFree	STRING-EXP
ACUTE_LYMPHOCYTIC_LEUKEMIA	2.147508	P@TopK	SL-E	5FCV	BeFree	STRING-EXP
ACYLGLYCEROL_METABOLIC_PROCESS	4.347452	auPRC	SL-E	Holdout	GOBP	STRING-EXP
ACYLGLYCEROL_METABOLIC_PROCESS	3.96977	auPRC	SL-E	5FCV	GOBP	STRING-EXP
ACYLGLYCEROL_METABOLIC_PROCESS	0.749695	auROC	SL-E	Holdout	GOBP	STRING-EXP
ACYLGLYCEROL_METABOLIC_PROCESS	0.718746	auROC	SL-E	5FCV	GOBP	STRING-EXP
ACYLGLYCEROL_METABOLIC_PROCESS	4.181898	P@TopK	SL-E	Holdout	GOBP	STRING-EXP
ACYLGLYCEROL_METABOLIC_PROCESS	5.279982	P@TopK	SL-E	5FCV	GOBP	STRING-EXP
ADENOMA	0.946148	auPRC	SL-E	Holdout	BeFree	STRING-EXP
ADENOMA	0.002331	auPRC	SL-E	5FCV	BeFree	STRING-EXP
ADENOMA	0.609432	auROC	SL-E	Holdout	BeFree	STRING-EXP
ADENOMA	0.500479	auROC	SL-E	5FCV	BeFree	STRING-EXP
ADENOMA	1.702703	P@TopK	SL-E	Holdout	BeFree	STRING-EXP
ADENOMA	-0.016488	P@TopK	SL-E	5FCV	BeFree	STRING-EXP
ADHERENS_JUNCTION_ORGANIZATION	6.697465	auPRC	SL-E	Holdout	GOBP	STRING-EXP
ADHERENS_JUNCTION_ORGANIZATION	5.976834	auPRC	SL-E	5FCV	GOBP	STRING-EXP
ADHERENS_JUNCTION_ORGANIZATION	0.916389	auROC	SL-E	Holdout	GOBP	STRING-EXP
ADHERENS_JUNCTION_ORGANIZATION	0.874723	auROC	SL-E	5FCV	GOBP	STRING-EXP
ADHERENS_JUNCTION_ORGANIZATION	6.665747	P@TopK	SL-E	Holdout	GOBP	STRING-EXP
ADHERENS_JUNCTION_ORGANIZATION	6.188565	P@TopK	SL-E	5FCV	GOBP	STRING-EXP
ALLERGIC_CONTACT_DERMATITIS	0.661565	auPRC	SL-E	Holdout	DisGeNet	STRING-EXP
ALLERGIC_CONTACT_DERMATITIS	0.744254	auPRC	SL-E	5FCV	DisGeNet	STRING-EXP
ALLERGIC_CONTACT_DERMATITIS	0.421886	auROC	SL-E	Holdout	DisGeNet	STRING-EXP
ALLERGIC_CONTACT_DERMATITIS	0.517322	auROC	SL-E	5FCV	DisGeNet	STRING-EXP
ALLERGIC_CONTACT_DERMATITIS	3.582556	P@TopK	SL-E	Holdout	DisGeNet	STRING-EXP
ALLERGIC_CONTACT_DERMATITIS	1.472327	P@TopK	SL-E	5FCV	DisGeNet	STRING-EXP
ALLERGIC_HYPERSENSITIVITY_DISEASE	0.181429	auPRC	SL-E	Holdout	DisGeNet	STRING-EXP
ALLERGIC_HYPERSENSITIVITY_DISEASE	1.547105	auPRC	SL-E	5FCV	DisGeNet	STRING-EXP
ALLERGIC_HYPERSENSITIVITY_DISEASE	0.559416	auROC	SL-E	Holdout	DisGeNet	STRING-EXP
ALLERGIC_HYPERSENSITIVITY_DISEASE	0.666933	auROC	SL-E	5FCV	DisGeNet	STRING-EXP
ALLERGIC_HYPERSENSITIVITY_DISEASE	-inf	P@TopK	SL-E	Holdout	DisGeNet	STRING-EXP
ALLERGIC_HYPERSENSITIVITY_DISEASE	2.599547	P@TopK	SL-E	5FCV	DisGeNet	STRING-EXP
ALTERED_SUSCEPTIBILITY_TO_BACTERIAL_INFECTION	2.050362	auPRC	SL-E	Holdout	MGI	STRING-EXP
ALTERED_SUSCEPTIBILITY_TO_BACTERIAL_INFECTION	1.821493	auPRC	SL-E	5FCV	MGI	STRING-EXP
ALTERED_SUSCEPTIBILITY_TO_BACTERIAL_INFECTION	0.808174	auROC	SL-E	Holdout	MGI	STRING-EXP
