Geneset	Score	Score Type	Method	Validation Split	Geneset Collection	Network
ABNORMAL_SYNAPSE_MORPHOLOGY	0.418595	auPRC	SL-A-LR	5FCV	MGI	BioGRID
ABNORMAL_SYNAPSE_MORPHOLOGY	1.886273	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
ABNORMAL_SYNAPSE_MORPHOLOGY	0.534673	auROC	SL-A-LR	5FCV	MGI	BioGRID
ABNORMAL_TESTIS_WEIGHT	0.144530	auPRC	SL-A-LR	Holdout	MGI	BioGRID
ABNORMAL_TESTIS_WEIGHT	0.440573	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
ABNORMAL_TESTIS_WEIGHT	0.562086	auROC	SL-A-LR	Holdout	MGI	BioGRID
ABNORMAL_TESTIS_WEIGHT	0.937239	auPRC	SL-A-LR	5FCV	MGI	BioGRID
ABNORMAL_TESTIS_WEIGHT	2.130922	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
ABNORMAL_TESTIS_WEIGHT	0.600799	auROC	SL-A-LR	5FCV	MGI	BioGRID
ABNORMAL_TOUCH_NOCICEPTION	1.812019	auPRC	SL-A-LR	Holdout	MGI	BioGRID
ABNORMAL_TOUCH_NOCICEPTION	1.075490	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
ABNORMAL_TOUCH_NOCICEPTION	0.607556	auROC	SL-A-LR	Holdout	MGI	BioGRID
ABNORMAL_TOUCH_NOCICEPTION	1.027249	auPRC	SL-A-LR	5FCV	MGI	BioGRID
ABNORMAL_TOUCH_NOCICEPTION	0.965077	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
ABNORMAL_TOUCH_NOCICEPTION	0.658296	auROC	SL-A-LR	5FCV	MGI	BioGRID
ABSENT_GERM_CELLS	-0.211852	auPRC	SL-A-LR	Holdout	MGI	BioGRID
ABSENT_GERM_CELLS	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
ABSENT_GERM_CELLS	0.478861	auROC	SL-A-LR	Holdout	MGI	BioGRID
ABSENT_GERM_CELLS	0.996268	auPRC	SL-A-LR	5FCV	MGI	BioGRID
ABSENT_GERM_CELLS	2.425123	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
ABSENT_GERM_CELLS	0.611009	auROC	SL-A-LR	5FCV	MGI	BioGRID
ALTERED_SUSCEPTIBILITY_TO_BACTERIAL_INFECTION	0.816520	auPRC	SL-A-LR	Holdout	MGI	BioGRID
ALTERED_SUSCEPTIBILITY_TO_BACTERIAL_INFECTION	2.610348	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
ALTERED_SUSCEPTIBILITY_TO_BACTERIAL_INFECTION	0.582170	auROC	SL-A-LR	Holdout	MGI	BioGRID
ALTERED_SUSCEPTIBILITY_TO_BACTERIAL_INFECTION	0.937697	auPRC	SL-A-LR	5FCV	MGI	BioGRID
ALTERED_SUSCEPTIBILITY_TO_BACTERIAL_INFECTION	1.836302	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
ALTERED_SUSCEPTIBILITY_TO_BACTERIAL_INFECTION	0.636772	auROC	SL-A-LR	5FCV	MGI	BioGRID
ALTERED_SUSCEPTIBILITY_TO_VIRAL_INFECTION	0.562742	auPRC	SL-A-LR	Holdout	MGI	BioGRID
ALTERED_SUSCEPTIBILITY_TO_VIRAL_INFECTION	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
ALTERED_SUSCEPTIBILITY_TO_VIRAL_INFECTION	0.636019	auROC	SL-A-LR	Holdout	MGI	BioGRID
ALTERED_SUSCEPTIBILITY_TO_VIRAL_INFECTION	1.405480	auPRC	SL-A-LR	5FCV	MGI	BioGRID
ALTERED_SUSCEPTIBILITY_TO_VIRAL_INFECTION	2.071699	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
ALTERED_SUSCEPTIBILITY_TO_VIRAL_INFECTION	0.599808	auROC	SL-A-LR	5FCV	MGI	BioGRID
ARREST_OF_SPERMATOGENESIS	0.328759	auPRC	SL-A-LR	Holdout	MGI	BioGRID
ARREST_OF_SPERMATOGENESIS	0.531884	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
ARREST_OF_SPERMATOGENESIS	0.576869	auROC	SL-A-LR	Holdout	MGI	BioGRID
ARREST_OF_SPERMATOGENESIS	0.912127	auPRC	SL-A-LR	5FCV	MGI	BioGRID
ARREST_OF_SPERMATOGENESIS	2.456697	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
ARREST_OF_SPERMATOGENESIS	0.626706	auROC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_ALPHA_BETA_T_CELL_NUMBER	-0.124484	auPRC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_ALPHA_BETA_T_CELL_NUMBER	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_ALPHA_BETA_T_CELL_NUMBER	0.499673	auROC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_ALPHA_BETA_T_CELL_NUMBER	-0.073251	auPRC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_ALPHA_BETA_T_CELL_NUMBER	0.641470	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_ALPHA_BETA_T_CELL_NUMBER	0.487059	auROC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_BODY_LENGTH	0.056054	auPRC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_BODY_LENGTH	1.854362	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_BODY_LENGTH	0.447471	auROC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_BODY_LENGTH	0.033337	auPRC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_BODY_LENGTH	-inf	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_BODY_LENGTH	0.460742	auROC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_BONE_MINERAL_CONTENT	-0.579919	auPRC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_BONE_MINERAL_CONTENT	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_BONE_MINERAL_CONTENT	0.325879	auROC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_BONE_MINERAL_CONTENT	-0.296962	auPRC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_BONE_MINERAL_CONTENT	-inf	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_BONE_MINERAL_CONTENT	0.394168	auROC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_BONE_MINERAL_DENSITY	0.565886	auPRC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_BONE_MINERAL_DENSITY	1.538201	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_BONE_MINERAL_DENSITY	0.575057	auROC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_BONE_MINERAL_DENSITY	-0.000845	auPRC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_BONE_MINERAL_DENSITY	-inf	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_BONE_MINERAL_DENSITY	0.504797	auROC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_CHOLESTEROL_LEVEL	0.040676	auPRC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_CHOLESTEROL_LEVEL	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_CHOLESTEROL_LEVEL	0.501643	auROC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_CHOLESTEROL_LEVEL	-0.001321	auPRC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_CHOLESTEROL_LEVEL	0.134396	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_CHOLESTEROL_LEVEL	0.514575	auROC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_CIRCULATING_INSULIN_LEVEL	0.137104	auPRC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_CIRCULATING_INSULIN_LEVEL	0.665029	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_CIRCULATING_INSULIN_LEVEL	0.512112	auROC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_CIRCULATING_INSULIN_LEVEL	0.268819	auPRC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_CIRCULATING_INSULIN_LEVEL	-inf	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_CIRCULATING_INSULIN_LEVEL	0.592904	auROC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_GRANULOCYTE_NUMBER	1.150467	auPRC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_GRANULOCYTE_NUMBER	2.722196	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_GRANULOCYTE_NUMBER	0.580135	auROC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_GRANULOCYTE_NUMBER	0.083856	auPRC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_GRANULOCYTE_NUMBER	0.931905	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_GRANULOCYTE_NUMBER	0.515635	auROC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_GRIP_STRENGTH	-0.219157	auPRC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_GRIP_STRENGTH	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_GRIP_STRENGTH	0.446800	auROC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_GRIP_STRENGTH	-0.168859	auPRC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_GRIP_STRENGTH	-inf	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_GRIP_STRENGTH	0.480630	auROC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_LEAN_BODY_MASS	-0.352209	auPRC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_LEAN_BODY_MASS	0.153445	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_LEAN_BODY_MASS	0.387041	auROC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_LEAN_BODY_MASS	-0.481633	auPRC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_LEAN_BODY_MASS	-0.579509	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_LEAN_BODY_MASS	0.369480	auROC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_MONOCYTE_CELL_NUMBER	-0.271080	auPRC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_MONOCYTE_CELL_NUMBER	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_MONOCYTE_CELL_NUMBER	0.440578	auROC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_MONOCYTE_CELL_NUMBER	-0.245054	auPRC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_MONOCYTE_CELL_NUMBER	-inf	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_MONOCYTE_CELL_NUMBER	0.467312	auROC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_MYELOID_CELL_NUMBER	-0.250459	auPRC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_MYELOID_CELL_NUMBER	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_MYELOID_CELL_NUMBER	0.432295	auROC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_MYELOID_CELL_NUMBER	-0.356010	auPRC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_MYELOID_CELL_NUMBER	-inf	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_MYELOID_CELL_NUMBER	0.416467	auROC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_STARTLE_REFLEX	0.923346	auPRC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_STARTLE_REFLEX	3.100727	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_STARTLE_REFLEX	0.584890	auROC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_STARTLE_REFLEX	0.460966	auPRC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_STARTLE_REFLEX	-inf	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_STARTLE_REFLEX	0.565711	auROC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_TRIGLYCERIDE_LEVEL	-0.201136	auPRC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_TRIGLYCERIDE_LEVEL	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_TRIGLYCERIDE_LEVEL	0.453933	auROC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_TRIGLYCERIDE_LEVEL	0.161863	auPRC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_TRIGLYCERIDE_LEVEL	0.537839	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_TRIGLYCERIDE_LEVEL	0.490219	auROC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_VERTEBRAE_NUMBER	-0.419969	auPRC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_VERTEBRAE_NUMBER	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_VERTEBRAE_NUMBER	0.372926	auROC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_VERTEBRAE_NUMBER	-0.027573	auPRC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_VERTEBRAE_NUMBER	-inf	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_VERTEBRAE_NUMBER	0.487518	auROC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_VERTICAL_ACTIVITY	-0.476544	auPRC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_VERTICAL_ACTIVITY	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_VERTICAL_ACTIVITY	0.340824	auROC	SL-A-LR	Holdout	MGI	BioGRID
DECREASED_VERTICAL_ACTIVITY	-0.216629	auPRC	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_VERTICAL_ACTIVITY	-inf	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
DECREASED_VERTICAL_ACTIVITY	0.456673	auROC	SL-A-LR	5FCV	MGI	BioGRID
EMBRYONIC_LETHALITY_BEFORE_IMPLANTATION	-0.503970	auPRC	SL-A-LR	Holdout	MGI	BioGRID
EMBRYONIC_LETHALITY_BEFORE_IMPLANTATION	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
EMBRYONIC_LETHALITY_BEFORE_IMPLANTATION	0.350952	auROC	SL-A-LR	Holdout	MGI	BioGRID
EMBRYONIC_LETHALITY_BEFORE_IMPLANTATION	1.842140	auPRC	SL-A-LR	5FCV	MGI	BioGRID
EMBRYONIC_LETHALITY_BEFORE_IMPLANTATION	2.739416	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
EMBRYONIC_LETHALITY_BEFORE_IMPLANTATION	0.657205	auROC	SL-A-LR	5FCV	MGI	BioGRID
EMBRYONIC_LETHALITY_BETWEEN_IMPLANTATION_AND_SOMITE_FORMATION	1.642850	auPRC	SL-A-LR	Holdout	MGI	BioGRID
EMBRYONIC_LETHALITY_BETWEEN_IMPLANTATION_AND_SOMITE_FORMATION	2.667899	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
EMBRYONIC_LETHALITY_BETWEEN_IMPLANTATION_AND_SOMITE_FORMATION	0.649532	auROC	SL-A-LR	Holdout	MGI	BioGRID
EMBRYONIC_LETHALITY_BETWEEN_IMPLANTATION_AND_SOMITE_FORMATION	1.227675	auPRC	SL-A-LR	5FCV	MGI	BioGRID
EMBRYONIC_LETHALITY_BETWEEN_IMPLANTATION_AND_SOMITE_FORMATION	1.930933	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
EMBRYONIC_LETHALITY_BETWEEN_IMPLANTATION_AND_SOMITE_FORMATION	0.666138	auROC	SL-A-LR	5FCV	MGI	BioGRID
FEMALE_INFERTILITY	0.502446	auPRC	SL-A-LR	Holdout	MGI	BioGRID
FEMALE_INFERTILITY	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
FEMALE_INFERTILITY	0.598014	auROC	SL-A-LR	Holdout	MGI	BioGRID
FEMALE_INFERTILITY	-0.040528	auPRC	SL-A-LR	5FCV	MGI	BioGRID
FEMALE_INFERTILITY	-inf	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
FEMALE_INFERTILITY	0.503881	auROC	SL-A-LR	5FCV	MGI	BioGRID
IMPAIRED_GLUCOSE_TOLERANCE	0.148259	auPRC	SL-A-LR	Holdout	MGI	BioGRID
IMPAIRED_GLUCOSE_TOLERANCE	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
IMPAIRED_GLUCOSE_TOLERANCE	0.546592	auROC	SL-A-LR	Holdout	MGI	BioGRID
IMPAIRED_GLUCOSE_TOLERANCE	0.205463	auPRC	SL-A-LR	5FCV	MGI	BioGRID
IMPAIRED_GLUCOSE_TOLERANCE	1.268018	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
IMPAIRED_GLUCOSE_TOLERANCE	0.558184	auROC	SL-A-LR	5FCV	MGI	BioGRID
IMPROVED_GLUCOSE_TOLERANCE	-0.057636	auPRC	SL-A-LR	Holdout	MGI	BioGRID
IMPROVED_GLUCOSE_TOLERANCE	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
IMPROVED_GLUCOSE_TOLERANCE	0.504549	auROC	SL-A-LR	Holdout	MGI	BioGRID
IMPROVED_GLUCOSE_TOLERANCE	0.167209	auPRC	SL-A-LR	5FCV	MGI	BioGRID
IMPROVED_GLUCOSE_TOLERANCE	-inf	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
IMPROVED_GLUCOSE_TOLERANCE	0.585192	auROC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_ALPHA_BETA_T_CELL_NUMBER	-0.053978	auPRC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_ALPHA_BETA_T_CELL_NUMBER	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_ALPHA_BETA_T_CELL_NUMBER	0.518931	auROC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_ALPHA_BETA_T_CELL_NUMBER	-0.044291	auPRC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_ALPHA_BETA_T_CELL_NUMBER	-inf	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_ALPHA_BETA_T_CELL_NUMBER	0.506149	auROC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_ANXIETY_RELATED_RESPONSE	-0.458365	auPRC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_ANXIETY_RELATED_RESPONSE	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_ANXIETY_RELATED_RESPONSE	0.378762	auROC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_ANXIETY_RELATED_RESPONSE	0.203068	auPRC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_ANXIETY_RELATED_RESPONSE	1.345987	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_ANXIETY_RELATED_RESPONSE	0.555027	auROC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_B_CELL_NUMBER	-0.297041	auPRC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_B_CELL_NUMBER	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_B_CELL_NUMBER	0.440251	auROC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_B_CELL_NUMBER	0.030262	auPRC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_B_CELL_NUMBER	-inf	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_B_CELL_NUMBER	0.491156	auROC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_BODY_SIZE	-0.106988	auPRC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_BODY_SIZE	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_BODY_SIZE	0.509868	auROC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_BODY_SIZE	-0.058869	auPRC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_BODY_SIZE	0.826851	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_BODY_SIZE	0.521924	auROC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_BONE_MINERAL_CONTENT	-0.197523	auPRC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_BONE_MINERAL_CONTENT	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_BONE_MINERAL_CONTENT	0.471666	auROC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_BONE_MINERAL_CONTENT	-0.135631	auPRC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_BONE_MINERAL_CONTENT	-inf	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_BONE_MINERAL_CONTENT	0.499892	auROC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_BONE_MINERAL_DENSITY	0.121426	auPRC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_BONE_MINERAL_DENSITY	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_BONE_MINERAL_DENSITY	0.560925	auROC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_BONE_MINERAL_DENSITY	0.208350	auPRC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_BONE_MINERAL_DENSITY	-inf	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_BONE_MINERAL_DENSITY	0.514515	auROC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_CIRCULATING_GLUCOSE_LEVEL	-0.138536	auPRC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_CIRCULATING_GLUCOSE_LEVEL	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_CIRCULATING_GLUCOSE_LEVEL	0.474607	auROC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_CIRCULATING_GLUCOSE_LEVEL	0.433585	auPRC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_CIRCULATING_GLUCOSE_LEVEL	1.173971	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_CIRCULATING_GLUCOSE_LEVEL	0.544608	auROC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_CIRCULATING_HDL_CHOLESTEROL_LEVEL	-0.187207	auPRC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_CIRCULATING_HDL_CHOLESTEROL_LEVEL	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_CIRCULATING_HDL_CHOLESTEROL_LEVEL	0.344162	auROC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_CIRCULATING_HDL_CHOLESTEROL_LEVEL	-0.066884	auPRC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_CIRCULATING_HDL_CHOLESTEROL_LEVEL	-inf	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_CIRCULATING_HDL_CHOLESTEROL_LEVEL	0.510219	auROC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_EXPLORATION_IN_NEW_ENVIRONMENT	0.885895	auPRC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_EXPLORATION_IN_NEW_ENVIRONMENT	1.736966	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_EXPLORATION_IN_NEW_ENVIRONMENT	0.568084	auROC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_EXPLORATION_IN_NEW_ENVIRONMENT	0.764819	auPRC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_EXPLORATION_IN_NEW_ENVIRONMENT	-inf	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_EXPLORATION_IN_NEW_ENVIRONMENT	0.608968	auROC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_FATTY_ACID_LEVEL	-0.345125	auPRC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_FATTY_ACID_LEVEL	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_FATTY_ACID_LEVEL	0.377531	auROC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_FATTY_ACID_LEVEL	-0.042763	auPRC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_FATTY_ACID_LEVEL	-inf	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_FATTY_ACID_LEVEL	0.513801	auROC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_GRIP_STRENGTH	0.892920	auPRC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_GRIP_STRENGTH	1.866733	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_GRIP_STRENGTH	0.615605	auROC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_GRIP_STRENGTH	0.937579	auPRC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_GRIP_STRENGTH	1.131679	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_GRIP_STRENGTH	0.577609	auROC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_LEAN_BODY_MASS	0.338868	auPRC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_LEAN_BODY_MASS	1.669279	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_LEAN_BODY_MASS	0.542671	auROC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_LEAN_BODY_MASS	0.063495	auPRC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_LEAN_BODY_MASS	-inf	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_LEAN_BODY_MASS	0.536647	auROC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_STARTLE_REFLEX	0.102706	auPRC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_STARTLE_REFLEX	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_STARTLE_REFLEX	0.514524	auROC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_STARTLE_REFLEX	0.091143	auPRC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_STARTLE_REFLEX	-inf	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_STARTLE_REFLEX	0.557237	auROC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_STEROL_LEVEL	-0.047855	auPRC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_STEROL_LEVEL	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_STEROL_LEVEL	0.436040	auROC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_STEROL_LEVEL	0.166054	auPRC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_STEROL_LEVEL	0.313807	P@TopK	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_STEROL_LEVEL	0.542041	auROC	SL-A-LR	5FCV	MGI	BioGRID
INCREASED_THERMAL_NOCICEPTIVE_THRESHOLD	0.502256	auPRC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_THERMAL_NOCICEPTIVE_THRESHOLD	-inf	P@TopK	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_THERMAL_NOCICEPTIVE_THRESHOLD	0.600953	auROC	SL-A-LR	Holdout	MGI	BioGRID
INCREASED_THERMAL_NOCICEPTIVE_THRESHOLD	0.496739	auPRC	SL-A-LR	5FCV	MGI	BioGRID
