Geneset	Score	Score Type	Method	Validation Split	Geneset Collection	Network
CALCIUM_ION_TRANSPORT	0.731303	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
CELL_SUBSTRATE_ADHESION	3.981106	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
CELL_SUBSTRATE_ADHESION	5.040821	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
CELL_SUBSTRATE_ADHESION	0.720674	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
CELL_SUBSTRATE_ADHESION	4.083897	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
CELL_SUBSTRATE_ADHESION	4.432280	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
CELL_SUBSTRATE_ADHESION	0.747392	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
CELLULAR_RESPIRATION	4.609768	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
CELLULAR_RESPIRATION	4.570504	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
CELLULAR_RESPIRATION	0.866429	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
CELLULAR_RESPIRATION	5.142477	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
CELLULAR_RESPIRATION	5.194423	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
CELLULAR_RESPIRATION	0.865474	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
CHEMICAL_SYNAPTIC_TRANSMISSION	2.869814	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
CHEMICAL_SYNAPTIC_TRANSMISSION	3.467598	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
CHEMICAL_SYNAPTIC_TRANSMISSION	0.770052	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
CHEMICAL_SYNAPTIC_TRANSMISSION	3.249225	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
CHEMICAL_SYNAPTIC_TRANSMISSION	3.584010	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
CHEMICAL_SYNAPTIC_TRANSMISSION	0.799345	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
CHLORIDE_TRANSPORT	1.895343	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
CHLORIDE_TRANSPORT	3.638235	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
CHLORIDE_TRANSPORT	0.761581	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
CHLORIDE_TRANSPORT	2.940279	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
CHLORIDE_TRANSPORT	4.262391	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
CHLORIDE_TRANSPORT	0.804001	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
CHOLESTEROL_BIOSYNTHETIC_PROCESS	0.125301	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
CHOLESTEROL_BIOSYNTHETIC_PROCESS	-inf	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
CHOLESTEROL_BIOSYNTHETIC_PROCESS	0.545798	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
CHOLESTEROL_BIOSYNTHETIC_PROCESS	0.943537	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
CHOLESTEROL_BIOSYNTHETIC_PROCESS	-inf	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
CHOLESTEROL_BIOSYNTHETIC_PROCESS	0.702300	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	4.050676	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	4.643856	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	0.788693	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	4.877906	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	4.951285	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	0.840634	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
DNA_DEPENDENT_DNA_REPLICATION	4.756731	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
DNA_DEPENDENT_DNA_REPLICATION	5.042161	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
DNA_DEPENDENT_DNA_REPLICATION	0.931383	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
DNA_DEPENDENT_DNA_REPLICATION	5.595254	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
DNA_DEPENDENT_DNA_REPLICATION	5.505819	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
DNA_DEPENDENT_DNA_REPLICATION	0.933420	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
DNA_TEMPLATED_TRANSCRIPTION_TERMINATION	4.673499	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
DNA_TEMPLATED_TRANSCRIPTION_TERMINATION	5.547136	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
DNA_TEMPLATED_TRANSCRIPTION_TERMINATION	0.865850	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
DNA_TEMPLATED_TRANSCRIPTION_TERMINATION	5.747897	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
DNA_TEMPLATED_TRANSCRIPTION_TERMINATION	5.681449	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
DNA_TEMPLATED_TRANSCRIPTION_TERMINATION	0.894266	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
DOUBLE_STRAND_BREAK_REPAIR	4.578507	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
DOUBLE_STRAND_BREAK_REPAIR	4.499657	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
DOUBLE_STRAND_BREAK_REPAIR	0.866470	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
DOUBLE_STRAND_BREAK_REPAIR	4.735306	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
DOUBLE_STRAND_BREAK_REPAIR	4.703853	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
DOUBLE_STRAND_BREAK_REPAIR	0.895766	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
DRUG_TRANSPORT	0.163347	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
DRUG_TRANSPORT	-inf	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
DRUG_TRANSPORT	0.495789	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
DRUG_TRANSPORT	1.006474	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
DRUG_TRANSPORT	1.672106	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
DRUG_TRANSPORT	0.674129	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
ENDOPLASMIC_RETICULUM_ORGANIZATION	3.445231	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
ENDOPLASMIC_RETICULUM_ORGANIZATION	3.283869	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
ENDOPLASMIC_RETICULUM_ORGANIZATION	0.535989	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
ENDOPLASMIC_RETICULUM_ORGANIZATION	4.238062	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
ENDOPLASMIC_RETICULUM_ORGANIZATION	5.239964	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
ENDOPLASMIC_RETICULUM_ORGANIZATION	0.787718	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
ENDOSOME_ORGANIZATION	4.978861	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
ENDOSOME_ORGANIZATION	5.311521	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
ENDOSOME_ORGANIZATION	0.826476	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
ENDOSOME_ORGANIZATION	5.444641	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
ENDOSOME_ORGANIZATION	5.846140	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
ENDOSOME_ORGANIZATION	0.774235	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	4.374509	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	4.433770	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	0.852857	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	4.498442	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	4.578625	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	0.859817	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	3.816423	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	3.999423	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	0.651944	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	4.315603	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	4.265615	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	0.807612	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
EXTRACELLULAR_MATRIX_ORGANIZATION	5.425025	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
EXTRACELLULAR_MATRIX_ORGANIZATION	5.396024	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
EXTRACELLULAR_MATRIX_ORGANIZATION	0.917491	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
EXTRACELLULAR_MATRIX_ORGANIZATION	4.253939	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
EXTRACELLULAR_MATRIX_ORGANIZATION	4.235653	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
EXTRACELLULAR_MATRIX_ORGANIZATION	0.881487	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
FATTY_ACID_CATABOLIC_PROCESS	5.226212	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
FATTY_ACID_CATABOLIC_PROCESS	5.261350	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
FATTY_ACID_CATABOLIC_PROCESS	0.842925	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
FATTY_ACID_CATABOLIC_PROCESS	5.325366	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
FATTY_ACID_CATABOLIC_PROCESS	5.656499	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
FATTY_ACID_CATABOLIC_PROCESS	0.846103	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	1.272620	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	1.825677	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	0.695832	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	2.011035	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	2.575564	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	0.700014	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
GLYCOSPHINGOLIPID_METABOLIC_PROCESS	0.905904	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
GLYCOSPHINGOLIPID_METABOLIC_PROCESS	-inf	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
GLYCOSPHINGOLIPID_METABOLIC_PROCESS	0.739281	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
GLYCOSPHINGOLIPID_METABOLIC_PROCESS	3.365220	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
GLYCOSPHINGOLIPID_METABOLIC_PROCESS	3.005591	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
GLYCOSPHINGOLIPID_METABOLIC_PROCESS	0.752815	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
GOLGI_ORGANIZATION	3.248309	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
GOLGI_ORGANIZATION	3.954284	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
GOLGI_ORGANIZATION	0.724987	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
GOLGI_ORGANIZATION	3.776355	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
GOLGI_ORGANIZATION	4.084119	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
GOLGI_ORGANIZATION	0.648887	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	4.377168	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	4.932276	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	0.758866	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	4.118394	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	4.403554	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	0.808048	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1.921741	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	3.612868	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.536391	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	3.471826	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	3.910733	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.637062	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	2.271435	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	4.017526	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	0.733905	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	4.232278	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	4.760969	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	0.821156	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
LYSOSOMAL_TRANSPORT	4.601452	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
LYSOSOMAL_TRANSPORT	4.773139	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
LYSOSOMAL_TRANSPORT	0.814649	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
LYSOSOMAL_TRANSPORT	4.780483	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
LYSOSOMAL_TRANSPORT	4.985683	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
LYSOSOMAL_TRANSPORT	0.784934	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
MACROAUTOPHAGY	4.272053	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
MACROAUTOPHAGY	4.447606	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
MACROAUTOPHAGY	0.876531	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
MACROAUTOPHAGY	4.965180	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
MACROAUTOPHAGY	5.037830	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
MACROAUTOPHAGY	0.899324	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
MICROTUBULE_BUNDLE_FORMATION	0.947466	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
MICROTUBULE_BUNDLE_FORMATION	-inf	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
MICROTUBULE_BUNDLE_FORMATION	0.697565	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
MICROTUBULE_BUNDLE_FORMATION	1.471813	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
MICROTUBULE_BUNDLE_FORMATION	3.710303	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
MICROTUBULE_BUNDLE_FORMATION	0.713346	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	5.934484	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	5.933137	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	0.817001	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	4.809268	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	4.802415	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	0.730544	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
MRNA_3_END_PROCESSING	5.885676	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
MRNA_3_END_PROCESSING	5.782179	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
MRNA_3_END_PROCESSING	0.849284	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
MRNA_3_END_PROCESSING	5.944982	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
MRNA_3_END_PROCESSING	5.871560	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
MRNA_3_END_PROCESSING	0.927243	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
MRNA_CATABOLIC_PROCESS	4.724113	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
MRNA_CATABOLIC_PROCESS	4.670415	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
MRNA_CATABOLIC_PROCESS	0.831634	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
MRNA_CATABOLIC_PROCESS	4.642089	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
MRNA_CATABOLIC_PROCESS	4.582224	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
MRNA_CATABOLIC_PROCESS	0.913640	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
NEURON_PROJECTION_MORPHOGENESIS	4.270879	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
NEURON_PROJECTION_MORPHOGENESIS	4.654493	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
NEURON_PROJECTION_MORPHOGENESIS	0.734991	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
NEURON_PROJECTION_MORPHOGENESIS	3.692727	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
NEURON_PROJECTION_MORPHOGENESIS	3.891263	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
NEURON_PROJECTION_MORPHOGENESIS	0.723803	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
NICOTINAMIDE_NUCLEOTIDE_METABOLIC_PROCESS	1.715216	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
NICOTINAMIDE_NUCLEOTIDE_METABOLIC_PROCESS	4.068675	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
NICOTINAMIDE_NUCLEOTIDE_METABOLIC_PROCESS	0.641620	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
NICOTINAMIDE_NUCLEOTIDE_METABOLIC_PROCESS	2.139076	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
NICOTINAMIDE_NUCLEOTIDE_METABOLIC_PROCESS	3.408785	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
NICOTINAMIDE_NUCLEOTIDE_METABOLIC_PROCESS	0.692059	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
NUCLEUS_ORGANIZATION	4.225268	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
NUCLEUS_ORGANIZATION	4.344022	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
NUCLEUS_ORGANIZATION	0.715803	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
NUCLEUS_ORGANIZATION	4.790652	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
NUCLEUS_ORGANIZATION	4.796660	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
NUCLEUS_ORGANIZATION	0.779038	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
PEPTIDYL_SERINE_PHOSPHORYLATION	4.903932	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
PEPTIDYL_SERINE_PHOSPHORYLATION	5.536364	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
PEPTIDYL_SERINE_PHOSPHORYLATION	0.741184	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
PEPTIDYL_SERINE_PHOSPHORYLATION	4.267732	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
PEPTIDYL_SERINE_PHOSPHORYLATION	4.591877	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
PEPTIDYL_SERINE_PHOSPHORYLATION	0.824839	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
PEROXISOME_ORGANIZATION	6.670074	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
PEROXISOME_ORGANIZATION	6.717088	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
PEROXISOME_ORGANIZATION	0.910177	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
PEROXISOME_ORGANIZATION	6.495350	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
PEROXISOME_ORGANIZATION	6.322108	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
PEROXISOME_ORGANIZATION	0.919458	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
PHOSPHOLIPID_TRANSPORT	4.279930	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
PHOSPHOLIPID_TRANSPORT	4.157044	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
PHOSPHOLIPID_TRANSPORT	0.608822	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
PHOSPHOLIPID_TRANSPORT	5.234784	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
PHOSPHOLIPID_TRANSPORT	5.572620	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
PHOSPHOLIPID_TRANSPORT	0.791282	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	2.432849	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	3.806503	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	0.778186	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	3.589892	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	3.830539	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	0.785248	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
POTASSIUM_ION_TRANSPORT	3.885572	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
POTASSIUM_ION_TRANSPORT	3.871227	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
POTASSIUM_ION_TRANSPORT	0.785117	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
POTASSIUM_ION_TRANSPORT	4.736836	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
POTASSIUM_ION_TRANSPORT	5.013702	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
POTASSIUM_ION_TRANSPORT	0.854414	auROC	SL-A-SVM	5FCV	GOBP	STRING-EXP
PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	4.232720	auPRC	SL-A-SVM	Holdout	GOBP	STRING-EXP
PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	4.299491	P@TopK	SL-A-SVM	Holdout	GOBP	STRING-EXP
PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	0.862043	auROC	SL-A-SVM	Holdout	GOBP	STRING-EXP
PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	3.999485	auPRC	SL-A-SVM	5FCV	GOBP	STRING-EXP
PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	4.099494	P@TopK	SL-A-SVM	5FCV	GOBP	STRING-EXP
